filename;part;chroma_stft;rmse;spectral_centroid;spectral_bandwidth;rolloff;zero_crossing_rate;mfcc1;mfcc2;mfcc3;mfcc4;mfcc5;mfcc6;mfcc7;mfcc8;mfcc9;mfcc10;mfcc11;mfcc12;mfcc13;mfcc14;mfcc15;mfcc16;mfcc17;mfcc18;mfcc19;mfcc20;label
Hot Since 82 - Veins.wav;part_12;0.19818674;0.6601634;3922.490522412618;4158.96170290832;8785.546875;358.5185546875;-125.86292;84.9881;-29.871536;23.866566;-16.865147;24.647999;0.13705762;17.196444;-3.3165605;10.430595;-4.0387053;1.9782002;-2.859528;-1.8465948;0.71146095;-0.054808766;-3.0292625;2.6565366;-0.19918883;-2.4020123;4
Hot Since 82 ft Alex Mills - The Core.wav;part_0;0.03334956;0.43613857;748.6041543721219;1291.4451420499045;1453.4912109375;131.373046875;-408.30618;131.517;58.275978;31.814045;23.897505;19.39438;6.3351517;-1.5047183;-7.6989985;-5.230253;-5.566515;-6.912806;-12.924181;-12.5014305;-9.348511;-7.2087;-8.842104;-8.428695;-7.9136114;-8.369844;5
Hot Since 82 ft Alex Mills - The Core.wav;part_1;0.052963227;0.49322003;1808.5805162875968;2868.8188667884388;3079.248046875;182.63037109375;-264.37015;128.78606;11.771558;1.8464143;12.706424;24.09311;3.2324321;-3.3357286;-3.6693347;-1.8956499;-5.773277;-7.719524;-10.728704;-8.180157;-8.228678;-8.508338;-7.5395527;-6.346341;-6.6229935;-4.981901;5
Hot Since 82 ft Alex Mills - The Core.wav;part_2;0.23646125;0.7084046;3268.27098908447;4474.692489885383;8699.4140625;137.85107421875;-180.29874;87.72015;25.315956;59.409344;11.008116;32.743813;9.285088;18.256565;5.911445;9.780048;5.2314653;6.813361;3.4354305;5.746427;4.057801;3.074655;1.0104465;1.7251537;2.0978518;4.3866396;5
Hot Since 82 ft Alex Mills - The Core.wav;part_3;0.24398984;0.6710246;3176.582899284354;4268.035874895108;8161.083984375;153.005859375;-137.66748;107.31738;8.139158;51.802544;6.125202;30.264347;3.981268;15.922066;2.4855428;5.435557;5.6593885;7.4417734;3.2935445;5.854435;3.3647141;2.3007064;2.0924618;1.148494;0.89712334;4.6573105;5
Hot Since 82 ft Alex Mills - The Core.wav;part_4;0.15554294;0.532865;3413.5560246063806;4217.04649592092;8074.951171875;210.08447265625;-117.29357;114.93596;-11.335104;29.802708;-13.146719;14.070921;-8.941357;9.538319;-9.007283;-6.865052;-5.233599;1.4689734;-4.724227;-0.95543873;-0.28036654;-3.1998017;-5.501259;-6.0525894;-4.596833;0.06430063;5
Hot Since 82 ft Alex Mills - The Core.wav;part_5;0.16498908;0.44294956;2308.9185920241825;3310.556884126671;4575.8056640625;159.27734375;-132.74464;147.5539;-4.9777555;9.5120125;-5.0879407;14.215684;-0.11650249;11.330682;-3.528211;-10.281749;-7.965575;-1.8474712;-9.015302;-2.031019;3.2676723;2.9544625;-2.8000128;-5.6465206;-5.2221117;-2.6445143;5
Hot Since 82 ft Alex Mills - The Core.wav;part_6;0.1179506;0.2888674;2038.7451956785044;2894.069927016113;3596.044921875;157.5966796875;-180.90436;171.17017;-7.3170047;3.902668;-20.269085;10.122257;-12.060568;-1.9712312;-5.4877133;-11.466974;-11.455714;-2.5034015;-16.527102;-7.706976;-1.8677685;-5.7314835;-8.466115;-8.147426;-6.730296;-7.192704;5
Hot Since 82 ft Alex Mills - The Core.wav;part_7;0.09033534;0.3541912;2466.915953742671;3349.83472837235;5329.4677734375;186.83154296875;-209.57349;146.90326;-12.111179;11.528927;-13.857463;18.53027;-3.935123;-6.2177463;-11.33003;-8.708278;-19.052364;-3.5898876;-12.3971;-5.8441963;-1.512946;-5.709119;-8.64234;-10.176582;-4.117874;-7.663946;5
Hot Since 82 ft Alex Mills - The Core.wav;part_8;0.21412945;0.6617529;2925.2379944621275;4097.638437260044;7213.623046875;151.90771484375;-139.96777;118.56903;-4.1477203;38.41402;3.029906;28.822794;5.0102186;14.642471;-0.27449143;4.6160507;0.51017666;5.643956;5.7189016;8.260319;6.1501546;2.502913;-1.6356611;-1.0854168;2.236699;6.9563828;5
Hot Since 82 ft Alex Mills - The Core.wav;part_9;0.25828022;0.58054125;2948.157092102674;3981.827207901194;6922.9248046875;164.404296875;-84.71264;129.78127;-7.9755497;31.863657;-7.4544764;18.849705;-1.911569;18.824528;-1.2732887;0.5622584;4.4900446;10.305622;2.1979568;5.5976505;7.9378357;3.932162;-0.7883302;-0.40250504;0.82722026;2.9005961;5
Hot Since 82 ft Alex Mills - The Core.wav;part_10;0.22432852;0.68358874;3333.9898172322582;4352.383154704933;8268.75;168.55078125;-155.71411;100.27368;4.3950934;33.811935;3.9356804;35.535046;10.838205;16.032352;4.641061;8.497446;3.1027431;6.406188;3.6517556;5.741991;5.540009;5.941059;1.6248608;-0.98393685;-1.6966553;1.1629803;5
Hot Since 82 ft Alex Mills - The Core.wav;part_11;0.055094384;0.42535385;3488.1688627060876;3971.3003650480478;8010.3515625;303.77685546875;-243.50568;88.04289;-1.892112;11.69858;-2.665329;18.029736;0.0;1.8966147;-9.403341;-4.01558;-7.347976;-6.9368854;-10.679647;-5.9481635;-2.571463;-2.711265;-7.3936844;-9.975196;-9.207518;-7.440336;5
Onur Ozman - I Am Crying (Hot Since 82 Remix).wav;part_0;0.2558148;0.71320295;5223.247801900003;4099.236098069989;9969.873046875;424.25048828125;-181.9794;11.998622;-45.021408;40.192078;-12.347391;28.178883;4.8024864;17.749157;2.0044131;14.43874;13.018946;13.953327;8.98521;10.352451;5.05689;9.963776;7.76316;12.436006;8.557955;9.556927;6
Onur Ozman - I Am Crying (Hot Since 82 Remix).wav;part_1;0.24426126;0.6978979;5018.786771890073;4168.02932625981;10056.005859375;405.9990234375;-142.5698;44.05014;-37.56822;39.55974;-17.719608;21.669392;-0.9401076;14.299822;0.22492279;15.089914;12.194226;12.628691;4.032295;4.891165;-0.7608124;7.170889;6.495628;14.376423;11.68606;12.897281;6
Onur Ozman - I Am Crying (Hot Since 82 Remix).wav;part_2;0.28593844;0.6575948;3744.7806657673996;4219.711174899883;8720.947265625;244.18896484375;-116.54915;82.58753;-11.513758;51.999924;-7.900349;28.494995;6.4749365;21.358822;5.6890683;14.962062;10.855732;9.305932;6.9101367;10.587095;7.471546;9.4462805;1.5484546;3.3296177;-1.3730478;2.7646427;6
Onur Ozman - I Am Crying (Hot Since 82 Remix).wav;part_3;0.33908367;0.7081958;3557.144879156528;4520.81894733835;8914.74609375;160.6318359375;-98.73287;81.19366;-4.7907867;56.313404;-0.65560985;35.466698;12.005355;23.813185;9.860584;19.684227;16.866291;14.4013195;5.3229876;4.4332204;-4.0463305;1.5427685;-2.0957987;5.8201175;2.8485956;6.665037;6
Onur Ozman - I Am Crying (Hot Since 82 Remix).wav;part_4;0.3507371;0.65619934;4369.440136041597;4802.199902900325;10066.7724609375;190.45556640625;-72.62624;70.88498;-0.057955354;55.263817;-0.93464017;35.882538;8.599571;23.550055;11.25664;19.837822;18.876486;14.969118;4.45269;1.8117796;-7.021038;-4.1726103;-7.146924;4.972698;3.8406594;10.263315;6
Onur Ozman - I Am Crying (Hot Since 82 Remix).wav;part_5;0.35285735;0.64092255;3146.83023389606;3977.7270579566266;7644.287109375;151.06591796875;-89.62331;107.40213;-7.4405046;52.847878;-4.653699;32.53586;8.227955;21.493698;7.427074;15.360999;12.515293;12.648705;8.738161;10.756454;4.434044;3.8414702;-4.865193;-2.2986195;-4.5767283;3.1852775;6
Onur Ozman - I Am Crying (Hot Since 82 Remix).wav;part_6;0.33903244;0.6384052;3104.172790067115;3981.470572565535;7708.88671875;154.7568359375;-89.27645;112.35119;-7.830199;50.889656;-8.210776;30.489416;6.0816526;19.481318;7.1152215;16.792297;13.833826;11.751707;6.009516;7.4482174;1.7990005;2.3881962;-5.3329763;-2.6692474;-4.561838;2.6772082;6
Onur Ozman - I Am Crying (Hot Since 82 Remix).wav;part_7;0.22953983;0.37326467;4577.0814003087335;4221.025402145164;9614.5751953125;280.25634765625;-53.96692;94.504166;-29.576872;41.748184;-23.714388;28.88554;-11.008553;10.2877865;-6.523443;12.0694475;1.606083;6.624734;-3.455124;4.1150436;-2.6105647;0.35808158;-11.093924;-9.726259;-11.855517;-0.25635666;6
Onur Ozman - I Am Crying (Hot Since 82 Remix).wav;part_8;0.31961602;0.56745267;4902.276067257497;4483.048898717399;10142.138671875;275.40283203125;-26.611477;79.51361;-18.7743;47.388466;-9.7639885;33.847095;-0.6456244;20.204342;5.038809;16.461895;10.640028;11.637406;-0.472259;2.4504275;-5.5615654;-0.9956855;-6.132775;1.3582437;-1.6274832;4.133315;6
Onur Ozman - I Am Crying (Hot Since 82 Remix).wav;part_9;0.34998792;0.66085696;4798.064813121688;4897.031125829042;10443.603515625;218.62890625;-50.45836;66.58311;-2.26155;52.657085;-1.7759434;37.946503;5.5404363;23.30226;9.427775;19.611912;15.948903;14.477198;2.8717403;2.1338668;-6.2749763;-1.9781419;-7.8821015;4.9660883;1.9819508;10.331664;6
Onur Ozman - I Am Crying (Hot Since 82 Remix).wav;part_10;0.32941723;0.71918744;4781.516583190207;4796.622990260759;10379.00390625;216.4404296875;-57.091347;70.969635;-9.3903675;48.933052;-3.6338282;34.795135;5.5306435;24.909956;8.6146;21.182251;15.695341;14.484777;4.4668207;5.806031;-0.5716435;6.2457757;-1.1648393;7.3242064;-0.22593477;6.49242;6
Onur Ozman - I Am Crying (Hot Since 82 Remix).wav;part_11;0.34094554;0.7259822;4176.887029707597;4842.942429709645;10335.9375;176.634765625;-95.106735;62.37354;-3.9476862;51.957436;3.4914727;38.3571;10.306704;28.59931;10.943918;22.931787;16.995468;15.546737;5.2728963;4.2849364;-3.0427938;4.5757303;-1.0697002;10.075418;2.426423;7.6504183;6
Onur Ozman - I Am Crying (Hot Since 82 Remix).wav;part_12;0.34077984;0.71795934;3780.6839015612813;4718.480776649613;10056.005859375;160.25390625;-121.405945;51.93973;-0.6584858;62.521004;13.2104645;49.241142;16.38428;31.866299;7.6572204;18.0737;11.405329;12.665772;8.387351;9.198543;3.515752;7.4331856;-0.512828;6.887192;-2.638669;2.8244343;6
Onur Ozman - I Am Crying (Hot Since 82 Remix).wav;part_13;0.34092402;0.72037184;4069.9045838355023;4715.2510258814145;10163.671875;164.8193359375;-116.694824;47.027588;-1.7475128;65.54001;12.749789;51.07927;16.195969;32.790203;7.4767957;18.700832;11.790218;12.704819;7.173442;8.216873;2.2024436;6.646064;-0.664281;6.979507;-2.0294185;3.3279486;6
Pet Shop Boys - Twenty Something (Kornel Kovacs remix).wav;part_0;0.11735353;0.35723072;545.3277028913068;666.4750944790605;904.39453125;65.26318359375;-278.70184;201.7607;52.68187;2.9047582;15.083447;5.8912654;-4.711504;1.7044289;1.6505513;-6.432045;-9.861053;-7.3360534;-5.9680805;-4.7607603;-3.2328122;-2.5338225;-3.4709442;-5.0399055;-5.294929;-4.5546174;7
Pet Shop Boys - Twenty Something (Kornel Kovacs remix).wav;part_1;0.26744667;0.66141754;818.8809751083597;1843.176985586576;1291.9921875;48.037109375;-251.38898;178.6022;15.500806;19.390175;12.5449505;11.306147;3.2049432;9.517995;7.695237;1.7107539;-2.7992775;5.435047;1.5388025;6.730468;5.1571445;6.037249;4.6612873;3.923765;3.0427656;4.5292454;7
Pet Shop Boys - Twenty Something (Kornel Kovacs remix).wav;part_2;0.12997389;0.49013323;2126.407349739423;3067.8632271394595;4349.70703125;115.58056640625;-181.62834;152.96436;-17.3382;34.028217;-3.4366624;6.7429585;-3.996275;0.30742574;0.14852059;0.8113431;-4.636387;1.5389712;-3.118861;-0.027594984;-0.8413136;5.4735584;-1.9168649;-0.4875735;-3.4604993;0.9674827;7
Pet Shop Boys - Twenty Something (Kornel Kovacs remix).wav;part_3;0.22299357;0.589941;2348.59284425478;3351.834710813125;5577.099609375;119.53759765625;-161.42859;137.42459;5.936143;45.895905;-5.196705;16.918856;2.018434;-1.73982;3.6084144;2.6542778;-2.1079197;-0.32547796;-0.98092824;-1.469075;-2.2973073;6.974168;-0.77834076;3.3530896;-2.4182816;3.46325;7
Pet Shop Boys - Twenty Something (Kornel Kovacs remix).wav;part_4;0.22328065;0.54506826;2073.751100645759;2890.90429827534;4069.775390625;119.22998046875;-124.33591;160.00958;-31.235815;27.605186;-2.4354708;11.9306555;-2.199814;0.4338154;3.8921895;-1.3266635;-5.0931797;3.4514186;1.7345684;2.7626727;2.7156436;8.596252;-1.0720915;3.7335591;-0.33638537;3.0958896;7
Pet Shop Boys - Twenty Something (Kornel Kovacs remix).wav;part_5;0.2300074;0.42845774;2063.2580722138114;2442.225681601876;3962.109375;127.33984375;-96.284195;173.66434;-57.649208;33.48729;-3.7243624;5.723092;-5.6157455;3.7834356;5.3251343;-2.8052483;1.0904524;4.004036;5.9470983;4.958604;6.1100116;8.558591;0.45708495;3.6621518;0.11258161;1.8078727;7
Pet Shop Boys - Twenty Something (Kornel Kovacs remix).wav;part_6;0.2512004;0.5907675;2172.5080311402294;3012.3075691194053;4780.37109375;123.55419921875;-136.98405;146.36061;-26.652786;36.355408;-6.1455307;15.20276;-3.2996378;1.8778143;7.2473993;-2.4054008;-2.6465716;4.839745;5.1199784;4.9388585;4.581603;10.59161;-0.52511317;6.9876432;-0.42945242;3.5440636;7
Pet Shop Boys - Twenty Something (Kornel Kovacs remix).wav;part_7;0.24127778;0.6741427;2466.84329988167;3633.1598180182964;6395.361328125;122.4794921875;-197.70143;116.95772;24.87601;54.578514;-3.3165636;20.292551;4.4330397;3.8304367;8.252649;3.1267824;-0.2249389;2.625269;1.6204116;2.9695144;0.33738637;6.161768;1.278189;9.953777;1.0617634;6.000801;7
Pet Shop Boys - Twenty Something (Kornel Kovacs remix).wav;part_8;0.24406417;0.7082205;2053.2609577981857;3466.855656539102;5361.767578125;90.84423828125;-247.90997;116.59372;37.345528;60.64656;-0.12992448;21.640045;10.225504;7.944419;14.156507;5.0580826;3.9677906;1.5039406;2.5657833;3.2171078;1.7926792;6.0114717;2.1634517;10.219095;1.0051782;7.1053457;7
Pet Shop Boys - Twenty Something (Kornel Kovacs remix).wav;part_9;0.20589316;0.6983528;507.594306420084;1566.9774932267899;473.73046875;27.3564453125;-347.122;153.56511;70.61299;39.025024;15.113575;17.269096;14.429516;11.450302;14.039472;5.156751;1.7377865;0.8180045;1.0237029;2.0533125;4.2345123;4.86833;5.9496636;7.7135525;1.9072437;5.866109;7
Phil Weeks - Love 2 Love.wav;part_0;0.08362056;0.59162927;3043.404966835363;3349.6582769043816;7084.423828125;291.03125;-226.07999;122.75455;-11.47016;36.04165;-10.523821;8.435639;5.199889;0.0;-4.572379;2.4740858;-4.7886577;2.6386037;2.8767123;-3.9800458;6.178184;1.943296;6.3617353;-0.20290475;-3.5442739;-0.24010286;8
Phil Weeks - Love 2 Love.wav;part_1;0.18349321;0.6557499;1584.5901877341284;2591.7319486127326;3552.978515625;110.6767578125;-205.91098;159.55891;5.0952845;49.142693;-1.3903607;17.779648;13.265738;5.3185773;3.6771626;10.389053;-2.0093908;7.5206575;7.69973;-3.2381232;7.1258335;0.6216265;5.3828607;-2.6008725;-3.296989;0.35465676;8
Phil Weeks - Love 2 Love.wav;part_2;0.18347591;0.6203501;1537.0134039042703;2511.699884317935;3316.11328125;104.2763671875;-196.16107;167.06235;7.500146;47.693417;-2.9299989;16.565788;12.123975;3.7450373;2.5316336;9.252783;-3.6492467;5.892135;6.341609;-3.108357;6.9622364;0.70328856;5.763386;-2.2509027;-2.9237847;0.58280754;8
Phil Weeks - Love 2 Love.wav;part_3;0.17605716;0.5935546;1543.6242129565426;2490.839640308667;3240.7470703125;110.60205078125;-188.34589;168.97885;5.843422;46.167137;-4.329194;15.758034;10.956055;3.2626758;1.9992223;8.894638;-4.1605415;5.1665215;5.880093;-2.655884;7.201489;0.8259386;5.75533;-1.9973263;-3.0997376;0.43724698;8
Phil Weeks - Love 2 Love.wav;part_4;0.16574243;0.54806995;1328.3939038602118;2321.0760211975758;2519.384765625;106.36474609375;-198.19763;168.91824;6.139772;42.888035;-0.55597514;14.134442;6.48623;7.222539;4.493102;6.6820107;0.68626666;5.307893;4.247407;0.9944024;4.3120604;-0.3160311;5.076261;-0.7384614;-3.443155;-0.7366415;8
Phil Weeks - Love 2 Love.wav;part_5;0.12112703;0.49084896;1025.824289839329;1860.2934027527308;1571.923828125;94.7900390625;-252.74533;176.33542;15.324231;37.569725;6.407775;14.296459;3.2438407;11.673126;5.06612;4.948896;4.0743375;3.073402;1.1492361;0.64008635;-0.01281891;-3.0580175;0.2427049;0.37559295;-2.6091275;-3.3750522;8
Phil Weeks - Love 2 Love.wav;part_6;0.17529956;0.58761626;1554.6726886270758;2480.8090501627266;3294.580078125;111.7216796875;-184.67267;168.68991;4.292844;45.27301;-4.411124;15.4221325;10.803325;3.960193;2.171324;8.827965;-4.0978136;4.7435474;5.77167;-2.4900632;6.7891016;0.7028903;5.49574;-1.8198096;-3.3881679;0.2470485;8
Phil Weeks - Love 2 Love.wav;part_7;0.19785243;0.61121196;1468.3686615763918;2429.9241573194313;3100.78125;102.34716796875;-185.60594;170.08575;3.9367344;45.595993;-3.6436205;16.128613;11.752626;4.2325354;3.0216544;9.362105;-3.6076488;4.9387646;6.40681;-2.4306543;7.764185;1.1019411;5.6309333;-1.8998768;-2.5703948;1.2147946;8
Phil Weeks - Love 2 Love.wav;part_8;0.18159987;0.65049535;1482.4726098726314;2484.090807436506;3229.98046875;89.9970703125;-208.37009;164.82588;5.167577;48.142773;0.29852623;16.684002;14.090731;4.209345;4.4696913;10.644213;-2.1118836;7.1143484;8.254137;-3.7855148;8.327104;0.32616085;4.852293;-3.2302232;-2.5711703;1.7044647;8
Phil Weeks - Love 2 Love.wav;part_9;0.1469866;0.6463932;1688.6018351969524;2656.9812983044294;4069.775390625;127.576171875;-212.84201;157.06851;4.494811;47.895134;-0.2747182;16.649181;12.137715;4.029558;3.0992289;9.98481;-2.1208084;6.6752195;6.795078;-2.6816654;6.181772;0.0;4.434068;-2.855401;-3.575155;0.0;8
Prunk - Another Vibe (Original Mix).wav;part_0;0.1029403;0.3762725;4014.4896066250085;4585.478500959473;9496.142578125;313.82958984375;-173.78236;83.33586;14.181852;40.060707;-30.331207;-3.5423763;-26.833054;-20.980463;-36.97576;-11.171215;-23.42378;-11.893139;-23.56255;-7.972678;-16.697254;-4.4950733;-13.614521;-0.7831095;-8.985702;-2.9463148;9
Prunk - Another Vibe (Original Mix).wav;part_1;0.1808268;0.5141936;4198.232199988541;4539.101263837502;9668.408203125;307.853515625;-122.09908;81.93616;0.89821047;41.842846;-27.333723;14.764012;-22.114838;-2.3598692;-21.006794;-1.9400036;-13.703714;-0.69100225;-14.8635025;0.78992903;-9.244228;1.2818546;-7.1381917;9.081007;-4.750228;-0.41494656;9
Prunk - Another Vibe (Original Mix).wav;part_2;0.26497096;0.61799127;2985.809392120428;4343.9184413192215;8010.3515625;200.7666015625;-112.84211;99.7759;23.647732;61.085068;-10.774907;32.14405;-3.847416;11.034618;-9.063883;6.173142;-0.22687119;7.1812086;-4.5143976;7.6823215;-1.1292913;7.4947295;-0.36711764;13.383583;0.49901527;4.0639057;9
Prunk - Another Vibe (Original Mix).wav;part_3;0.24845222;0.60698956;3530.4866757245145;4450.09972865364;9108.544921875;219.65283203125;-102.340355;101.80502;13.804203;57.24797;-11.360405;30.76142;-5.1098986;14.588999;-6.634755;8.080969;0.8942917;7.8630886;-5.1550903;7.230251;-2.289988;6.712267;-1.2501018;11.908133;-0.7151077;3.464693;9
Prunk - Another Vibe (Original Mix).wav;part_4;0.24841113;0.62995946;3618.7622419721542;4457.842401634836;9130.078125;226.896484375;-104.114235;98.45915;12.056135;55.295906;-11.993251;31.803497;-3.2012913;16.445568;-4.1271687;8.789979;1.6080241;7.90559;-4.186262;7.2779627;-2.3465142;6.6074834;-1.0426499;11.951608;-0.5724635;3.4755225;9
Prunk - Another Vibe (Original Mix).wav;part_5;0.26588425;0.63016564;3309.670223499692;4473.860549029489;8742.48046875;214.330078125;-99.649704;104.98229;10.150392;55.123207;-11.141029;31.544367;-4.755673;16.284397;-5.2673726;8.998251;1.811058;7.682078;-4.4650326;6.939184;-2.0512047;6.9194894;-0.94103575;11.513044;-1.1031132;3.4561455;9
Prunk - Another Vibe (Original Mix).wav;part_6;0.13031922;0.42608345;3709.5126494605356;3939.468196092967;8548.681640625;252.97314453125;-177.36708;94.85526;13.055631;54.085846;-37.717793;6.6113863;-29.514011;-8.923629;-16.855341;-15.3467865;-16.172157;-14.284105;-13.009426;-11.673855;-9.753655;-9.819714;-8.367865;-1.8037299;-4.342039;-1.501054;9
Prunk - Another Vibe (Original Mix).wav;part_7;0.18802649;0.47123712;2876.806628920433;3684.0261723171893;7601.220703125;190.81689453125;-151.53023;133.15765;18.279419;56.45245;-37.43097;25.683128;-15.064205;-0.7006893;-7.9837923;-3.0500379;-3.7106602;-0.33243224;-6.5052443;0.44551873;-3.7153153;-3.7960844;-4.4593925;3.0322785;-1.8643284;0.34806406;9
Prunk - Another Vibe (Original Mix).wav;part_8;0.2642003;0.6176239;4141.903637303994;4603.956071822741;9711.474609375;234.1220703125;-83.01671;98.13503;5.79317;50.61847;-18.156553;31.085758;-2.7681665;20.150127;-3.3729296;10.044524;1.2324009;8.397616;-3.4273505;10.276131;-1.8964127;6.662748;-2.790643;10.275677;-1.2147037;3.4749775;9
Prunk - Another Vibe (Original Mix).wav;part_9;0.27198753;0.60243416;2896.9761673588605;4076.3770478381734;7428.955078125;193.29150390625;-97.138596;120.247444;20.414776;52.363888;-17.58641;29.168411;-5.6486917;13.219224;-6.2360954;5.564042;-1.1126083;7.0203414;-4.0856237;8.233514;-1.6602623;7.286626;-1.3297551;11.527754;0.13014781;5.0323315;9
Prunk - Another Vibe (Original Mix).wav;part_10;0.229187;0.6131369;3894.9799682991106;4402.791952903977;9216.2109375;235.31201171875;-115.84591;85.14448;7.840824;55.589973;-13.878363;32.51901;-1.8796508;20.383263;-1.2619631;12.316898;2.9214687;8.763805;-4.2279234;7.5628977;-1.8212119;6.382966;-1.479327;11.578662;-0.94000065;3.1493516;9
Prunk - Another Vibe (Original Mix).wav;part_11;0.13297598;0.56180817;5180.609294554455;4402.612954352436;10357.470703125;454.56201171875;-159.4147;40.694206;-18.257051;21.433455;-31.376198;20.742327;-2.1623337;10.723579;0.0;8.199954;2.0015059;5.769495;-3.327816;2.8912005;-2.6441085;2.1891148;-2.407263;7.0053315;-4.016389;-0.6209469;9
Sabb & Forrest - One Of Us (Dennis Ferrer Remix).wav;part_0;0.17456771;0.76004;2139.32206612624;3444.8025760757214;6093.896484375;163.7353515625;-310.8457;58.19257;4.245433;47.627743;10.726147;34.531113;31.908913;22.92308;23.51475;20.3731;7.860814;14.414438;6.6886835;11.072264;9.424149;4.16156;6.3840837;4.00745;2.9303617;3.4876752;10
Sabb & Forrest - One Of Us (Dennis Ferrer Remix).wav;part_1;0.12288067;0.6999074;6279.1680398417275;5071.061248833235;12661.5234375;402.86083984375;-178.23134;33.32405;0.5429164;38.388187;1.5665972;26.794014;14.730188;19.392038;11.288509;10.380307;5.544893;5.594014;0.39058983;7.615113;9.935356;4.2450356;1.014074;2.187103;-4.495427;1.8513134;10
