new_filename	filename	part	section	cluster
Death on the Balcony - Tempt Of Fate.wav_part_27_0	Death on the Balcony - Tempt Of Fate.wav	part_27	0	3
Death on the Balcony - Tempt Of Fate.wav_part_27_1	Death on the Balcony - Tempt Of Fate.wav	part_27	1	2
Death on the Balcony - Tempt Of Fate.wav_part_27_2	Death on the Balcony - Tempt Of Fate.wav	part_27	2	2
Death on the Balcony - Tempt Of Fate.wav_part_27_3	Death on the Balcony - Tempt Of Fate.wav	part_27	3	2
Death on the Balcony - Tempt Of Fate.wav_part_27_4	Death on the Balcony - Tempt Of Fate.wav	part_27	4	2
Death on the Balcony - Tempt Of Fate.wav_part_27_5	Death on the Balcony - Tempt Of Fate.wav	part_27	5	2
Death on the Balcony - Tempt Of Fate.wav_part_27_6	Death on the Balcony - Tempt Of Fate.wav	part_27	6	3
Death on the Balcony - Tempt Of Fate.wav_part_27_7	Death on the Balcony - Tempt Of Fate.wav	part_27	7	2
Death on the Balcony - Tempt Of Fate.wav_part_27_8	Death on the Balcony - Tempt Of Fate.wav	part_27	8	2
Death on the Balcony - Tempt Of Fate.wav_part_27_9	Death on the Balcony - Tempt Of Fate.wav	part_27	9	2
Death on the Balcony - Tempt Of Fate.wav_part_27_10	Death on the Balcony - Tempt Of Fate.wav	part_27	10	2
Death on the Balcony - Tempt Of Fate.wav_part_27_11	Death on the Balcony - Tempt Of Fate.wav	part_27	11	2
Death on the Balcony - Tempt Of Fate.wav_part_27_12	Death on the Balcony - Tempt Of Fate.wav	part_27	12	3
Death on the Balcony - Tempt Of Fate.wav_part_27_13	Death on the Balcony - Tempt Of Fate.wav	part_27	13	2
Death on the Balcony - Tempt Of Fate.wav_part_27_14	Death on the Balcony - Tempt Of Fate.wav	part_27	14	3
Death on the Balcony - Tempt Of Fate.wav_part_27_15	Death on the Balcony - Tempt Of Fate.wav	part_27	15	3
Detlef - Kinky Tail.wav_part_0_0	Detlef - Kinky Tail.wav	part_0	0	1
Detlef - Kinky Tail.wav_part_0_1	Detlef - Kinky Tail.wav	part_0	1	1
Detlef - Kinky Tail.wav_part_0_2	Detlef - Kinky Tail.wav	part_0	2	1
Detlef - Kinky Tail.wav_part_0_3	Detlef - Kinky Tail.wav	part_0	3	1
Detlef - Kinky Tail.wav_part_0_4	Detlef - Kinky Tail.wav	part_0	4	1
Detlef - Kinky Tail.wav_part_0_5	Detlef - Kinky Tail.wav	part_0	5	1
Detlef - Kinky Tail.wav_part_0_6	Detlef - Kinky Tail.wav	part_0	6	1
Detlef - Kinky Tail.wav_part_0_7	Detlef - Kinky Tail.wav	part_0	7	1
Detlef - Kinky Tail.wav_part_0_8	Detlef - Kinky Tail.wav	part_0	8	1
Detlef - Kinky Tail.wav_part_0_9	Detlef - Kinky Tail.wav	part_0	9	1
Detlef - Kinky Tail.wav_part_0_10	Detlef - Kinky Tail.wav	part_0	10	1
Detlef - Kinky Tail.wav_part_0_11	Detlef - Kinky Tail.wav	part_0	11	1
Detlef - Kinky Tail.wav_part_0_12	Detlef - Kinky Tail.wav	part_0	12	1
Detlef - Kinky Tail.wav_part_0_13	Detlef - Kinky Tail.wav	part_0	13	1
Detlef - Kinky Tail.wav_part_0_14	Detlef - Kinky Tail.wav	part_0	14	1
Detlef - Kinky Tail.wav_part_0_15	Detlef - Kinky Tail.wav	part_0	15	1
Detlef - Kinky Tail.wav_part_1_0	Detlef - Kinky Tail.wav	part_1	0	1
Detlef - Kinky Tail.wav_part_1_1	Detlef - Kinky Tail.wav	part_1	1	1
Detlef - Kinky Tail.wav_part_1_2	Detlef - Kinky Tail.wav	part_1	2	1
Detlef - Kinky Tail.wav_part_1_3	Detlef - Kinky Tail.wav	part_1	3	1
Detlef - Kinky Tail.wav_part_1_4	Detlef - Kinky Tail.wav	part_1	4	1
Detlef - Kinky Tail.wav_part_1_5	Detlef - Kinky Tail.wav	part_1	5	1
Detlef - Kinky Tail.wav_part_1_6	Detlef - Kinky Tail.wav	part_1	6	2
Detlef - Kinky Tail.wav_part_1_7	Detlef - Kinky Tail.wav	part_1	7	1
Detlef - Kinky Tail.wav_part_1_8	Detlef - Kinky Tail.wav	part_1	8	1
Detlef - Kinky Tail.wav_part_1_9	Detlef - Kinky Tail.wav	part_1	9	1
Detlef - Kinky Tail.wav_part_1_10	Detlef - Kinky Tail.wav	part_1	10	1
Detlef - Kinky Tail.wav_part_1_11	Detlef - Kinky Tail.wav	part_1	11	1
Detlef - Kinky Tail.wav_part_1_12	Detlef - Kinky Tail.wav	part_1	12	1
Detlef - Kinky Tail.wav_part_1_13	Detlef - Kinky Tail.wav	part_1	13	1
Detlef - Kinky Tail.wav_part_1_14	Detlef - Kinky Tail.wav	part_1	14	1
Detlef - Kinky Tail.wav_part_1_15	Detlef - Kinky Tail.wav	part_1	15	1
Detlef - Kinky Tail.wav_part_3_0	Detlef - Kinky Tail.wav	part_3	0	1
Detlef - Kinky Tail.wav_part_3_1	Detlef - Kinky Tail.wav	part_3	1	1
Detlef - Kinky Tail.wav_part_3_2	Detlef - Kinky Tail.wav	part_3	2	1
Detlef - Kinky Tail.wav_part_3_3	Detlef - Kinky Tail.wav	part_3	3	1
Detlef - Kinky Tail.wav_part_3_4	Detlef - Kinky Tail.wav	part_3	4	1
Detlef - Kinky Tail.wav_part_3_5	Detlef - Kinky Tail.wav	part_3	5	1
Detlef - Kinky Tail.wav_part_3_6	Detlef - Kinky Tail.wav	part_3	6	1
Detlef - Kinky Tail.wav_part_3_7	Detlef - Kinky Tail.wav	part_3	7	1
Detlef - Kinky Tail.wav_part_3_8	Detlef - Kinky Tail.wav	part_3	8	1
Detlef - Kinky Tail.wav_part_3_9	Detlef - Kinky Tail.wav	part_3	9	1
Detlef - Kinky Tail.wav_part_3_10	Detlef - Kinky Tail.wav	part_3	10	1
Detlef - Kinky Tail.wav_part_3_11	Detlef - Kinky Tail.wav	part_3	11	1
Detlef - Kinky Tail.wav_part_3_12	Detlef - Kinky Tail.wav	part_3	12	1
Detlef - Kinky Tail.wav_part_3_13	Detlef - Kinky Tail.wav	part_3	13	1
Detlef - Kinky Tail.wav_part_3_14	Detlef - Kinky Tail.wav	part_3	14	1
Detlef - Kinky Tail.wav_part_3_15	Detlef - Kinky Tail.wav	part_3	15	1
Detlef - Kinky Tail.wav_part_6_0	Detlef - Kinky Tail.wav	part_6	0	1
Detlef - Kinky Tail.wav_part_6_1	Detlef - Kinky Tail.wav	part_6	1	1
Detlef - Kinky Tail.wav_part_6_2	Detlef - Kinky Tail.wav	part_6	2	1
Detlef - Kinky Tail.wav_part_6_3	Detlef - Kinky Tail.wav	part_6	3	1
Detlef - Kinky Tail.wav_part_6_4	Detlef - Kinky Tail.wav	part_6	4	1
Detlef - Kinky Tail.wav_part_6_5	Detlef - Kinky Tail.wav	part_6	5	2
Detlef - Kinky Tail.wav_part_6_6	Detlef - Kinky Tail.wav	part_6	6	1
Detlef - Kinky Tail.wav_part_6_7	Detlef - Kinky Tail.wav	part_6	7	1
Detlef - Kinky Tail.wav_part_6_8	Detlef - Kinky Tail.wav	part_6	8	1
Detlef - Kinky Tail.wav_part_6_9	Detlef - Kinky Tail.wav	part_6	9	1
Detlef - Kinky Tail.wav_part_6_10	Detlef - Kinky Tail.wav	part_6	10	1
Detlef - Kinky Tail.wav_part_6_11	Detlef - Kinky Tail.wav	part_6	11	1
Detlef - Kinky Tail.wav_part_6_12	Detlef - Kinky Tail.wav	part_6	12	1
Detlef - Kinky Tail.wav_part_6_13	Detlef - Kinky Tail.wav	part_6	13	2
Detlef - Kinky Tail.wav_part_6_14	Detlef - Kinky Tail.wav	part_6	14	2
Detlef - Kinky Tail.wav_part_6_15	Detlef - Kinky Tail.wav	part_6	15	2
Detlef - Kinky Tail.wav_part_7_0	Detlef - Kinky Tail.wav	part_7	0	1
Detlef - Kinky Tail.wav_part_7_1	Detlef - Kinky Tail.wav	part_7	1	1
Detlef - Kinky Tail.wav_part_7_2	Detlef - Kinky Tail.wav	part_7	2	1
Detlef - Kinky Tail.wav_part_7_3	Detlef - Kinky Tail.wav	part_7	3	1
Detlef - Kinky Tail.wav_part_7_4	Detlef - Kinky Tail.wav	part_7	4	1
Detlef - Kinky Tail.wav_part_7_5	Detlef - Kinky Tail.wav	part_7	5	1
Detlef - Kinky Tail.wav_part_7_6	Detlef - Kinky Tail.wav	part_7	6	1
Detlef - Kinky Tail.wav_part_7_7	Detlef - Kinky Tail.wav	part_7	7	0
Detlef - Kinky Tail.wav_part_7_8	Detlef - Kinky Tail.wav	part_7	8	1
Detlef - Kinky Tail.wav_part_7_9	Detlef - Kinky Tail.wav	part_7	9	0
Detlef - Kinky Tail.wav_part_7_10	Detlef - Kinky Tail.wav	part_7	10	1
Detlef - Kinky Tail.wav_part_7_11	Detlef - Kinky Tail.wav	part_7	11	0
Detlef - Kinky Tail.wav_part_7_12	Detlef - Kinky Tail.wav	part_7	12	1
Detlef - Kinky Tail.wav_part_7_13	Detlef - Kinky Tail.wav	part_7	13	1
Detlef - Kinky Tail.wav_part_7_14	Detlef - Kinky Tail.wav	part_7	14	1
Detlef - Kinky Tail.wav_part_7_15	Detlef - Kinky Tail.wav	part_7	15	3
Detlef - Kinky Tail.wav_part_8_0	Detlef - Kinky Tail.wav	part_8	0	0
Detlef - Kinky Tail.wav_part_8_1	Detlef - Kinky Tail.wav	part_8	1	3
Detlef - Kinky Tail.wav_part_8_2	Detlef - Kinky Tail.wav	part_8	2	3
Detlef - Kinky Tail.wav_part_8_3	Detlef - Kinky Tail.wav	part_8	3	0
Detlef - Kinky Tail.wav_part_8_4	Detlef - Kinky Tail.wav	part_8	4	3
Detlef - Kinky Tail.wav_part_8_5	Detlef - Kinky Tail.wav	part_8	5	3
Detlef - Kinky Tail.wav_part_8_6	Detlef - Kinky Tail.wav	part_8	6	3
Detlef - Kinky Tail.wav_part_8_7	Detlef - Kinky Tail.wav	part_8	7	0
Detlef - Kinky Tail.wav_part_8_8	Detlef - Kinky Tail.wav	part_8	8	0
Detlef - Kinky Tail.wav_part_8_9	Detlef - Kinky Tail.wav	part_8	9	3
Detlef - Kinky Tail.wav_part_8_10	Detlef - Kinky Tail.wav	part_8	10	0
Detlef - Kinky Tail.wav_part_8_11	Detlef - Kinky Tail.wav	part_8	11	0
Detlef - Kinky Tail.wav_part_8_12	Detlef - Kinky Tail.wav	part_8	12	0
Detlef - Kinky Tail.wav_part_8_13	Detlef - Kinky Tail.wav	part_8	13	3
Detlef - Kinky Tail.wav_part_8_14	Detlef - Kinky Tail.wav	part_8	14	3
Detlef - Kinky Tail.wav_part_8_15	Detlef - Kinky Tail.wav	part_8	15	1
Detlef - Kinky Tail.wav_part_9_0	Detlef - Kinky Tail.wav	part_9	0	0
Detlef - Kinky Tail.wav_part_9_1	Detlef - Kinky Tail.wav	part_9	1	1
Detlef - Kinky Tail.wav_part_9_2	Detlef - Kinky Tail.wav	part_9	2	2
Detlef - Kinky Tail.wav_part_9_3	Detlef - Kinky Tail.wav	part_9	3	1
Detlef - Kinky Tail.wav_part_9_4	Detlef - Kinky Tail.wav	part_9	4	2
Detlef - Kinky Tail.wav_part_9_5	Detlef - Kinky Tail.wav	part_9	5	2
Detlef - Kinky Tail.wav_part_9_6	Detlef - Kinky Tail.wav	part_9	6	2
Detlef - Kinky Tail.wav_part_9_7	Detlef - Kinky Tail.wav	part_9	7	1
Detlef - Kinky Tail.wav_part_9_8	Detlef - Kinky Tail.wav	part_9	8	1
Detlef - Kinky Tail.wav_part_9_9	Detlef - Kinky Tail.wav	part_9	9	2
Detlef - Kinky Tail.wav_part_9_10	Detlef - Kinky Tail.wav	part_9	10	2
Detlef - Kinky Tail.wav_part_9_11	Detlef - Kinky Tail.wav	part_9	11	1
Detlef - Kinky Tail.wav_part_9_12	Detlef - Kinky Tail.wav	part_9	12	2
Detlef - Kinky Tail.wav_part_9_13	Detlef - Kinky Tail.wav	part_9	13	1
Detlef - Kinky Tail.wav_part_9_14	Detlef - Kinky Tail.wav	part_9	14	1
Detlef - Kinky Tail.wav_part_9_15	Detlef - Kinky Tail.wav	part_9	15	1
Detlef - Kinky Tail.wav_part_10_0	Detlef - Kinky Tail.wav	part_10	0	1
Detlef - Kinky Tail.wav_part_10_1	Detlef - Kinky Tail.wav	part_10	1	1
Detlef - Kinky Tail.wav_part_10_2	Detlef - Kinky Tail.wav	part_10	2	2
Detlef - Kinky Tail.wav_part_10_3	Detlef - Kinky Tail.wav	part_10	3	1
Detlef - Kinky Tail.wav_part_10_4	Detlef - Kinky Tail.wav	part_10	4	2
Detlef - Kinky Tail.wav_part_10_5	Detlef - Kinky Tail.wav	part_10	5	2
Detlef - Kinky Tail.wav_part_10_6	Detlef - Kinky Tail.wav	part_10	6	2
Detlef - Kinky Tail.wav_part_10_7	Detlef - Kinky Tail.wav	part_10	7	1
Detlef - Kinky Tail.wav_part_10_8	Detlef - Kinky Tail.wav	part_10	8	1
Detlef - Kinky Tail.wav_part_10_9	Detlef - Kinky Tail.wav	part_10	9	2
Detlef - Kinky Tail.wav_part_10_10	Detlef - Kinky Tail.wav	part_10	10	1
Detlef - Kinky Tail.wav_part_10_11	Detlef - Kinky Tail.wav	part_10	11	1
Detlef - Kinky Tail.wav_part_10_12	Detlef - Kinky Tail.wav	part_10	12	1
Detlef - Kinky Tail.wav_part_10_13	Detlef - Kinky Tail.wav	part_10	13	1
Detlef - Kinky Tail.wav_part_10_14	Detlef - Kinky Tail.wav	part_10	14	1
Detlef - Kinky Tail.wav_part_10_15	Detlef - Kinky Tail.wav	part_10	15	1
Detlef - Kinky Tail.wav_part_12_0	Detlef - Kinky Tail.wav	part_12	0	1
Detlef - Kinky Tail.wav_part_12_1	Detlef - Kinky Tail.wav	part_12	1	1
Detlef - Kinky Tail.wav_part_12_2	Detlef - Kinky Tail.wav	part_12	2	1
Detlef - Kinky Tail.wav_part_12_3	Detlef - Kinky Tail.wav	part_12	3	2
Detlef - Kinky Tail.wav_part_12_4	Detlef - Kinky Tail.wav	part_12	4	1
Detlef - Kinky Tail.wav_part_12_5	Detlef - Kinky Tail.wav	part_12	5	1
Detlef - Kinky Tail.wav_part_12_6	Detlef - Kinky Tail.wav	part_12	6	2
Detlef - Kinky Tail.wav_part_12_7	Detlef - Kinky Tail.wav	part_12	7	1
Detlef - Kinky Tail.wav_part_12_8	Detlef - Kinky Tail.wav	part_12	8	1
Detlef - Kinky Tail.wav_part_12_9	Detlef - Kinky Tail.wav	part_12	9	1
Detlef - Kinky Tail.wav_part_12_10	Detlef - Kinky Tail.wav	part_12	10	1
Detlef - Kinky Tail.wav_part_12_11	Detlef - Kinky Tail.wav	part_12	11	1
Detlef - Kinky Tail.wav_part_12_12	Detlef - Kinky Tail.wav	part_12	12	1
Detlef - Kinky Tail.wav_part_12_13	Detlef - Kinky Tail.wav	part_12	13	1
Detlef - Kinky Tail.wav_part_12_14	Detlef - Kinky Tail.wav	part_12	14	1
Detlef - Kinky Tail.wav_part_12_15	Detlef - Kinky Tail.wav	part_12	15	1
Detlef - Kinky Tail.wav_part_13_0	Detlef - Kinky Tail.wav	part_13	0	1
Detlef - Kinky Tail.wav_part_13_1	Detlef - Kinky Tail.wav	part_13	1	1
Detlef - Kinky Tail.wav_part_13_2	Detlef - Kinky Tail.wav	part_13	2	1
Detlef - Kinky Tail.wav_part_13_3	Detlef - Kinky Tail.wav	part_13	3	1
Detlef - Kinky Tail.wav_part_13_4	Detlef - Kinky Tail.wav	part_13	4	1
Detlef - Kinky Tail.wav_part_13_5	Detlef - Kinky Tail.wav	part_13	5	1
Detlef - Kinky Tail.wav_part_13_6	Detlef - Kinky Tail.wav	part_13	6	1
Detlef - Kinky Tail.wav_part_13_7	Detlef - Kinky Tail.wav	part_13	7	1
Detlef - Kinky Tail.wav_part_13_8	Detlef - Kinky Tail.wav	part_13	8	1
Detlef - Kinky Tail.wav_part_13_9	Detlef - Kinky Tail.wav	part_13	9	1
Detlef - Kinky Tail.wav_part_13_10	Detlef - Kinky Tail.wav	part_13	10	2
Detlef - Kinky Tail.wav_part_13_11	Detlef - Kinky Tail.wav	part_13	11	1
Detlef - Kinky Tail.wav_part_13_12	Detlef - Kinky Tail.wav	part_13	12	1
Detlef - Kinky Tail.wav_part_13_13	Detlef - Kinky Tail.wav	part_13	13	1
Detlef - Kinky Tail.wav_part_13_14	Detlef - Kinky Tail.wav	part_13	14	1
Detlef - Kinky Tail.wav_part_13_15	Detlef - Kinky Tail.wav	part_13	15	1
Detlef - Kinky Tail.wav_part_14_0	Detlef - Kinky Tail.wav	part_14	0	1
Detlef - Kinky Tail.wav_part_14_1	Detlef - Kinky Tail.wav	part_14	1	1
Detlef - Kinky Tail.wav_part_14_2	Detlef - Kinky Tail.wav	part_14	2	1
Detlef - Kinky Tail.wav_part_14_3	Detlef - Kinky Tail.wav	part_14	3	1
Detlef - Kinky Tail.wav_part_14_4	Detlef - Kinky Tail.wav	part_14	4	1
Detlef - Kinky Tail.wav_part_14_5	Detlef - Kinky Tail.wav	part_14	5	1
Detlef - Kinky Tail.wav_part_14_6	Detlef - Kinky Tail.wav	part_14	6	1
Detlef - Kinky Tail.wav_part_14_7	Detlef - Kinky Tail.wav	part_14	7	1
Detlef - Kinky Tail.wav_part_14_8	Detlef - Kinky Tail.wav	part_14	8	1
Detlef - Kinky Tail.wav_part_14_9	Detlef - Kinky Tail.wav	part_14	9	1
Detlef - Kinky Tail.wav_part_14_10	Detlef - Kinky Tail.wav	part_14	10	1
Detlef - Kinky Tail.wav_part_14_11	Detlef - Kinky Tail.wav	part_14	11	1
Detlef - Kinky Tail.wav_part_14_12	Detlef - Kinky Tail.wav	part_14	12	1
Detlef - Kinky Tail.wav_part_14_13	Detlef - Kinky Tail.wav	part_14	13	1
Detlef - Kinky Tail.wav_part_14_14	Detlef - Kinky Tail.wav	part_14	14	2
Detlef - Kinky Tail.wav_part_14_15	Detlef - Kinky Tail.wav	part_14	15	2
Detlef - Kinky Tail.wav_part_15_0	Detlef - Kinky Tail.wav	part_15	0	0
Detlef - Kinky Tail.wav_part_15_1	Detlef - Kinky Tail.wav	part_15	1	2
Detlef - Kinky Tail.wav_part_15_2	Detlef - Kinky Tail.wav	part_15	2	1
Detlef - Kinky Tail.wav_part_15_3	Detlef - Kinky Tail.wav	part_15	3	1
Detlef - Kinky Tail.wav_part_15_4	Detlef - Kinky Tail.wav	part_15	4	2
Detlef - Kinky Tail.wav_part_15_5	Detlef - Kinky Tail.wav	part_15	5	1
Detlef - Kinky Tail.wav_part_15_6	Detlef - Kinky Tail.wav	part_15	6	2
Detlef - Kinky Tail.wav_part_15_7	Detlef - Kinky Tail.wav	part_15	7	2
Detlef - Kinky Tail.wav_part_15_8	Detlef - Kinky Tail.wav	part_15	8	2
Detlef - Kinky Tail.wav_part_15_9	Detlef - Kinky Tail.wav	part_15	9	2
Detlef - Kinky Tail.wav_part_15_10	Detlef - Kinky Tail.wav	part_15	10	2
Detlef - Kinky Tail.wav_part_15_11	Detlef - Kinky Tail.wav	part_15	11	2
Detlef - Kinky Tail.wav_part_15_12	Detlef - Kinky Tail.wav	part_15	12	2
Detlef - Kinky Tail.wav_part_15_13	Detlef - Kinky Tail.wav	part_15	13	2
Detlef - Kinky Tail.wav_part_15_14	Detlef - Kinky Tail.wav	part_15	14	2
Detlef - Kinky Tail.wav_part_15_15	Detlef - Kinky Tail.wav	part_15	15	2
Detlef - Kinky Tail.wav_part_16_0	Detlef - Kinky Tail.wav	part_16	0	3
Detlef - Kinky Tail.wav_part_16_1	Detlef - Kinky Tail.wav	part_16	1	3
Detlef - Kinky Tail.wav_part_16_2	Detlef - Kinky Tail.wav	part_16	2	3
Detlef - Kinky Tail.wav_part_16_3	Detlef - Kinky Tail.wav	part_16	3	3
Detlef - Kinky Tail.wav_part_16_4	Detlef - Kinky Tail.wav	part_16	4	3
Detlef - Kinky Tail.wav_part_16_5	Detlef - Kinky Tail.wav	part_16	5	3
Detlef - Kinky Tail.wav_part_16_6	Detlef - Kinky Tail.wav	part_16	6	0
Detlef - Kinky Tail.wav_part_16_7	Detlef - Kinky Tail.wav	part_16	7	3
Detlef - Kinky Tail.wav_part_16_8	Detlef - Kinky Tail.wav	part_16	8	3
Detlef - Kinky Tail.wav_part_16_9	Detlef - Kinky Tail.wav	part_16	9	2
Detlef - Kinky Tail.wav_part_16_10	Detlef - Kinky Tail.wav	part_16	10	3
Detlef - Kinky Tail.wav_part_16_11	Detlef - Kinky Tail.wav	part_16	11	3
Detlef - Kinky Tail.wav_part_16_12	Detlef - Kinky Tail.wav	part_16	12	3
Detlef - Kinky Tail.wav_part_16_13	Detlef - Kinky Tail.wav	part_16	13	3
Detlef - Kinky Tail.wav_part_16_14	Detlef - Kinky Tail.wav	part_16	14	3
Detlef - Kinky Tail.wav_part_16_15	Detlef - Kinky Tail.wav	part_16	15	3
Detlef - Kinky Tail.wav_part_17_0	Detlef - Kinky Tail.wav	part_17	0	3
Detlef - Kinky Tail.wav_part_17_1	Detlef - Kinky Tail.wav	part_17	1	3
Detlef - Kinky Tail.wav_part_17_2	Detlef - Kinky Tail.wav	part_17	2	3
Detlef - Kinky Tail.wav_part_17_3	Detlef - Kinky Tail.wav	part_17	3	3
Detlef - Kinky Tail.wav_part_17_4	Detlef - Kinky Tail.wav	part_17	4	3
Detlef - Kinky Tail.wav_part_17_5	Detlef - Kinky Tail.wav	part_17	5	3
Detlef - Kinky Tail.wav_part_17_6	Detlef - Kinky Tail.wav	part_17	6	3
Detlef - Kinky Tail.wav_part_17_7	Detlef - Kinky Tail.wav	part_17	7	3
Detlef - Kinky Tail.wav_part_17_8	Detlef - Kinky Tail.wav	part_17	8	3
Detlef - Kinky Tail.wav_part_17_9	Detlef - Kinky Tail.wav	part_17	9	3
Detlef - Kinky Tail.wav_part_17_10	Detlef - Kinky Tail.wav	part_17	10	3
Detlef - Kinky Tail.wav_part_17_11	Detlef - Kinky Tail.wav	part_17	11	3
Detlef - Kinky Tail.wav_part_17_12	Detlef - Kinky Tail.wav	part_17	12	3
Detlef - Kinky Tail.wav_part_17_13	Detlef - Kinky Tail.wav	part_17	13	2
Detlef - Kinky Tail.wav_part_17_14	Detlef - Kinky Tail.wav	part_17	14	0
Detlef - Kinky Tail.wav_part_17_15	Detlef - Kinky Tail.wav	part_17	15	1
Detlef - Kinky Tail.wav_part_21_0	Detlef - Kinky Tail.wav	part_21	0	1
Detlef - Kinky Tail.wav_part_21_1	Detlef - Kinky Tail.wav	part_21	1	2
Detlef - Kinky Tail.wav_part_21_2	Detlef - Kinky Tail.wav	part_21	2	1
Detlef - Kinky Tail.wav_part_21_3	Detlef - Kinky Tail.wav	part_21	3	2
Detlef - Kinky Tail.wav_part_21_4	Detlef - Kinky Tail.wav	part_21	4	1
Detlef - Kinky Tail.wav_part_21_5	Detlef - Kinky Tail.wav	part_21	5	1
Detlef - Kinky Tail.wav_part_21_6	Detlef - Kinky Tail.wav	part_21	6	1
Detlef - Kinky Tail.wav_part_21_7	Detlef - Kinky Tail.wav	part_21	7	1
Detlef - Kinky Tail.wav_part_21_8	Detlef - Kinky Tail.wav	part_21	8	1
Detlef - Kinky Tail.wav_part_21_9	Detlef - Kinky Tail.wav	part_21	9	1
Detlef - Kinky Tail.wav_part_21_10	Detlef - Kinky Tail.wav	part_21	10	1
Detlef - Kinky Tail.wav_part_21_11	Detlef - Kinky Tail.wav	part_21	11	2
Detlef - Kinky Tail.wav_part_21_12	Detlef - Kinky Tail.wav	part_21	12	3
Detlef - Kinky Tail.wav_part_21_13	Detlef - Kinky Tail.wav	part_21	13	2
Detlef - Kinky Tail.wav_part_21_14	Detlef - Kinky Tail.wav	part_21	14	1
Detlef - Kinky Tail.wav_part_21_15	Detlef - Kinky Tail.wav	part_21	15	1
Detlef - Kinky Tail.wav_part_26_0	Detlef - Kinky Tail.wav	part_26	0	1
Detlef - Kinky Tail.wav_part_26_1	Detlef - Kinky Tail.wav	part_26	1	1
Detlef - Kinky Tail.wav_part_26_2	Detlef - Kinky Tail.wav	part_26	2	1
Detlef - Kinky Tail.wav_part_26_3	Detlef - Kinky Tail.wav	part_26	3	1
Detlef - Kinky Tail.wav_part_26_4	Detlef - Kinky Tail.wav	part_26	4	3
Detlef - Kinky Tail.wav_part_26_5	Detlef - Kinky Tail.wav	part_26	5	3
Detlef - Kinky Tail.wav_part_26_6	Detlef - Kinky Tail.wav	part_26	6	0
Detlef - Kinky Tail.wav_part_26_7	Detlef - Kinky Tail.wav	part_26	7	3
Detlef - Kinky Tail.wav_part_26_8	Detlef - Kinky Tail.wav	part_26	8	2
Detlef - Kinky Tail.wav_part_26_9	Detlef - Kinky Tail.wav	part_26	9	3
Detlef - Kinky Tail.wav_part_26_10	Detlef - Kinky Tail.wav	part_26	10	0
Detlef - Kinky Tail.wav_part_26_11	Detlef - Kinky Tail.wav	part_26	11	3
Detlef - Kinky Tail.wav_part_26_12	Detlef - Kinky Tail.wav	part_26	12	2
Detlef - Kinky Tail.wav_part_26_13	Detlef - Kinky Tail.wav	part_26	13	3
Detlef - Kinky Tail.wav_part_26_14	Detlef - Kinky Tail.wav	part_26	14	0
Detlef - Kinky Tail.wav_part_26_15	Detlef - Kinky Tail.wav	part_26	15	2
Ebo Taylor & Pat Thomas & Henrik Schwarz -  Ene Nyame 'A' Mensuro (Henrik Schwarz Blend).wav_part_0_0	Ebo Taylor & Pat Thomas & Henrik Schwarz -  Ene Nyame 'A' Mensuro (Henrik Schwarz Blend).wav	part_0	0	2
Ebo Taylor & Pat Thomas & Henrik Schwarz -  Ene Nyame 'A' Mensuro (Henrik Schwarz Blend).wav_part_0_1	Ebo Taylor & Pat Thomas & Henrik Schwarz -  Ene Nyame 'A' Mensuro (Henrik Schwarz Blend).wav	part_0	1	2
