;Unnamed: 0;grupo;filename;part;amplitude_envelope;chroma_stft;rmse;spectral_centroid;spectral_bandwidth;rolloff;zero_crossing_rate;mfcc1;mfcc2;mfcc3;mfcc4;mfcc5;mfcc6;mfcc7;mfcc8;mfcc9;mfcc10;mfcc11;mfcc12;mfcc13;mfcc14;mfcc15;mfcc16;mfcc17;mfcc18;mfcc19;mfcc20;label;rmse_norm;spectral_centroid_norm;ratio;rank;parts_per_song
84;Ebo Taylor & Pat Thomas & Henrik Schwarz -  Ene Nyame 'A' Mensuro (Henrik Schwarz Blend).wav;1;Ebo Taylor & Pat Thomas & Henrik Schwarz -  Ene Nyame 'A' Mensuro (Henrik Schwarz Blend).wav;part_27;0.79849243;0.29205176;0.3161695;2034.2268352354904;3240.7073258191144;4172.05810546875;17.2847900390625;-149.39053;167.49916;4.656787;37.299156;8.334553;16.086563;4.2953186;3.951603;6.874102;3.0865805;-1.4847944;9.065902;8.903199;0.92412853;4.798373;4.098289;1.801122;5.2581854;2.1742883;-0.48331362;2;0.47667117049318103;0.5376868088225728;1.1280036262026563;13.0;35.0
86;Ebo Taylor & Pat Thomas & Henrik Schwarz -  Ene Nyame 'A' Mensuro (Henrik Schwarz Blend).wav;1;Ebo Taylor & Pat Thomas & Henrik Schwarz -  Ene Nyame 'A' Mensuro (Henrik Schwarz Blend).wav;part_29;0.8691101;0.2999487;0.32799727;2037.8824769369703;3097.5286496589933;3929.8095703125;18.1617431640625;-138.9981;166.79834;-7.5748935;39.428856;10.087829;15.445853;5.5687103;3.8247757;7.101556;2.2295327;0.5140918;10.964054;8.750301;1.8952503;5.390846;4.584349;1.7116342;4.519508;2.5991993;-0.9401588;2;0.5037224209620073;0.5393384424623207;1.0707056506087103;16.0;35.0
87;Ebo Taylor & Pat Thomas & Henrik Schwarz -  Ene Nyame 'A' Mensuro (Henrik Schwarz Blend).wav;1;Ebo Taylor & Pat Thomas & Henrik Schwarz -  Ene Nyame 'A' Mensuro (Henrik Schwarz Blend).wav;part_30;0.8093109;0.2928062;0.29277536;1823.025132251164;3075.563760951443;3622.96142578125;15.254150390625;-165.00803;168.93785;11.885256;35.802536;9.747716;19.077751;8.223486;4.5102005;4.084148;2.7575068;3.028182;9.826608;6.344362;1.3693092;5.742257;4.681763;2.3827412;5.2523375;2.7599764;-0.05056143;2;0.4231665165607165;0.442265029034986;1.045132381052954;17.0;35.0
88;Ebo Taylor & Pat Thomas & Henrik Schwarz -  Ene Nyame 'A' Mensuro (Henrik Schwarz Blend).wav;1;Ebo Taylor & Pat Thomas & Henrik Schwarz -  Ene Nyame 'A' Mensuro (Henrik Schwarz Blend).wav;part_31;0.68455505;0.27032593;0.2828188;2098.9425590985093;3557.844978354295;4731.92138671875;13.1256103515625;-218.91382;152.3911;35.27956;32.43923;8.57181;24.932537;13.961568;9.147446;0.6023358;2.7143805;5.34225;5.632314;4.3082633;3.5833385;4.0197415;1.5223109;2.3959973;5.2788286;2.9739254;1.4148612;2;0.40039490379111614;0.5669256334342737;1.4159162068906745;8.0;35.0
92;Ebo Taylor & Pat Thomas & Henrik Schwarz -  Ene Nyame 'A' Mensuro (Henrik Schwarz Blend).wav;1;Ebo Taylor & Pat Thomas & Henrik Schwarz -  Ene Nyame 'A' Mensuro (Henrik Schwarz Blend).wav;part_35;0.17648315;0.026067453;0.5121474;3049.966366054349;4541.406497719784;7482.7880859375;40.4007568359375;-364.21738;89.51391;17.041138;11.417596;7.830468;10.588954;6.087194;3.1210139;-1.565869;-1.3228564;-0.19059001;0.52308404;-0.5319396;-0.70332855;-0.740835;-0.32885417;0.09707406;0.9078909;0.41016632;0.488308;2;0.9248915247319405;0.9966020186044591;1.077533950690382;15.0;35.0
93;Hot Since 82 - Play The Room.wav;1;Hot Since 82 - Play The Room.wav;part_0;0.66947937;0.090733;0.5682577;7376.916602402008;4223.737831885205;11245.71533203125;197.9140625;-245.83789;0.7396807;-41.60462;54.062214;-35.658867;20.789085;-23.63025;-1.1153136;-21.466806;-9.820031;-15.251605;-7.8514166;-15.898607;-8.611473;-7.9388037;-8.428966;-11.151241;-4.709422;-5.5015745;-9.531193;3;0.635293552443005;1.0;1.5740754744865988;3.0;30.0
94;Hot Since 82 - Play The Room.wav;1;Hot Since 82 - Play The Room.wav;part_1;0.7007141;0.10854246;0.53573596;6354.156992527844;4307.572475223645;10720.843505859377;157.61572265625;-218.78983;21.859877;-23.612732;70.37735;-23.810457;27.967072;-17.814642;0.69300145;-20.09643;-11.323988;-16.454906;-10.7127;-18.121435;-13.376975;-11.564063;-12.363868;-13.557557;-8.607424;-8.0631485;-12.909303;3;0.5361551870154956;0.7146008423548245;1.3328246367113326;5.0;30.0
95;Hot Since 82 - Play The Room.wav;1;Hot Since 82 - Play The Room.wav;part_2;0.8535156;0.13042572;0.4952873;5647.4856226476295;4373.243352806932;10233.65478515625;126.934326171875;-201.85251;42.686863;-4.0992937;81.714584;-12.950348;33.622597;-9.716679;6.2232304;-11.79133;-5.4181156;-8.382946;-5.167769;-11.297512;-8.900945;-6.1502786;-8.649836;-9.165396;-5.681787;-4.768471;-10.849032;3;0.41285261968259496;0.5174055173257206;1.253245087129414;6.0;30.0
96;Hot Since 82 - Play The Room.wav;1;Hot Since 82 - Play The Room.wav;part_3;0.90618896;0.14776768;0.49712154;5220.353046128719;4580.135967584628;10069.464111328123;101.711669921875;-133.26279;60.96941;-8.96721;66.90199;-15.342483;21.611143;-5.1741714;8.965417;-3.9146388;2.846557;-0.048806187;-1.1334438;-5.9173355;-7.5932693;-5.9571614;-6.3927407;-6.9274454;-5.4038434;-5.8750677;-5.616474;3;0.4184440657553375;0.3982149701390665;0.9516563926417375;9.0;30.0
97;Hot Since 82 - Play The Room.wav;1;Hot Since 82 - Play The Room.wav;part_4;0.8952942;0.15840146;0.4992013;4850.895647154495;4577.316356136935;9800.299072265623;87.6220703125;-119.364456;73.29537;-6.941984;63.715675;-17.253105;20.693806;-4.4394126;10.639951;-2.6152396;3.1177256;-0.0965106;-1.1348835;-5.8348346;-6.8139687;-4.255739;-4.2508855;-4.98699;-3.2436097;-3.7886956;-4.0255775;3;0.4247839481503607;0.29511857345402903;0.694749824561558;12.0;30.0
98;Hot Since 82 - Play The Room.wav;1;Hot Since 82 - Play The Room.wav;part_5;0.82551575;0.13307029;0.44066393;5121.170031025284;4544.727749259889;10018.32275390625;95.4246826171875;-114.19224;75.289116;-21.049986;43.02476;-29.036585;15.377998;-8.860582;3.8685462;-12.799613;-8.234912;-11.457366;-8.928377;-13.0022545;-11.923084;-8.973934;-6.6706247;-8.5195675;-7.4592524;-10.237678;-10.296186;3;0.24634026161251446;0.3705381351429016;1.5041720452734866;4.0;30.0
99;Hot Since 82 - Play The Room.wav;1;Hot Since 82 - Play The Room.wav;part_6;0.67588806;0.12812184;0.3598535;4750.056660952746;4312.183085988208;9375.018310546877;90.5015869140625;-120.70272;77.897865;-29.197865;37.446903;-21.971159;18.136406;-8.090611;3.6006103;-6.44033;-5.6670713;-9.1052;-6.129496;-10.034045;-9.249476;-4.504774;-1.2090727;-3.426334;-5.125029;-9.123362;-10.978378;3;0.0;0.2669796428178127;inf;1.0;30.0
107;Hot Since 82 - Play The Room.wav;1;Hot Since 82 - Play The Room.wav;part_14;0.8810196;0.1440289;0.46557796;5194.264723234683;4577.202240241277;10112.530517578123;101.2125244140625;-123.195816;67.10046;-11.061566;58.820686;-23.397383;13.980414;-12.315029;2.1141636;-11.991337;-5.9556704;-8.664878;-7.7526007;-12.014633;-11.460977;-8.772765;-8.577524;-9.792493;-7.835542;-8.767674;-8.653532;3;0.3222874959982496;0.39093507239334946;1.2130010541751601;8.0;30.0
108;Hot Since 82 - Play The Room.wav;1;Hot Since 82 - Play The Room.wav;part_15;0.85672;0.14229019;0.44933748;5009.446715523804;4559.515745211304;9937.5732421875;94.014404296875;-111.39788;75.452644;-14.59644;52.97984;-25.913792;13.081799;-13.349792;0.78182507;-12.89194;-7.1688986;-10.768938;-9.025946;-12.028402;-10.475693;-7.9197335;-8.193544;-10.261151;-9.067938;-10.558319;-10.505915;3;0.27278046959197;0.33936195275790165;1.2440844949989471;7.0;30.0
109;Hot Since 82 - Play The Room.wav;1;Hot Since 82 - Play The Room.wav;part_16;0.80610657;0.13506232;0.45352155;4704.9499345165605;4430.840721966878;9469.22607421875;89.7939453125;-99.496796;87.186554;-24.436264;41.137634;-34.30347;12.017752;-10.034228;3.473438;-12.2347145;-10.714546;-15.210505;-9.497576;-9.879065;-8.188899;-7.8833456;-8.824981;-10.490565;-9.709664;-11.444893;-11.008107;3;0.2855350719174999;0.254392695108172;0.890933269247128;11.0;30.0
110;Hot Since 82 - Play The Room.wav;1;Hot Since 82 - Play The Room.wav;part_17;0.7392578;0.128256;0.44716388;4685.376327709636;4407.206302457267;9350.79345703125;92.95458984375;-88.149475;86.63518;-31.868303;33.14314;-32.398838;13.079786;-11.261202;1.7473502;-13.078907;-10.507927;-16.189163;-7.489642;-10.878975;-6.4500637;-7.699719;-5.400805;-9.526181;-8.046385;-11.799453;-10.497572;3;0.2661545279574438;0.2489307167108617;0.9352864240981987;10.0;30.0
111;Hot Since 82 - Play The Room.wav;1;Hot Since 82 - Play The Room.wav;part_18;0.5641022;0.11523898;0.38247347;4656.513177532661;4165.6568025424085;9035.870361328123;87.6842041015625;-113.10146;89.3145;-34.380146;28.178724;-26.161442;13.1975765;-10.700546;0.82686174;-8.820163;-9.567986;-15.3672495;-8.092078;-8.636049;-5.7389526;-5.8698373;-5.389466;-7.609236;-7.230633;-10.594027;-10.999235;3;0.06895408584593878;0.240876508597864;3.49328840550572;2.0;30.0
117;Hot Since 82 - Play The Room.wav;1;Hot Since 82 - Play The Room.wav;part_24;0.8939209;0.31372342;0.475436;4292.807756352084;4548.3910867993145;9350.79345703125;69.2503662109375;-124.993034;68.408295;-2.9979043;71.59854;-8.666627;27.691637;1.647425;15.548541;2.8471684;8.324017;5.8793316;5.2505765;0.53416246;-1.0622289;0.99153805;-0.63825095;-1.702074;-0.06283167;-0.15327182;-0.41914168;3;0.3523384702671235;0.13938519056596427;0.39560026034139883;17.0;30.0
118;Hot Since 82 - Play The Room.wav;1;Hot Since 82 - Play The Room.wav;part_25;0.8942337;0.2799183;0.5000298;4487.078146050888;4569.136358866257;9595.733642578123;72.51171875;-114.970474;68.7463;-6.7669473;64.81316;-10.0667925;26.454275;1.3005269;15.5273075;2.3216956;8.392057;4.9026937;5.262517;-0.22192067;-0.7411252;0.24632446;-0.1807061;-2.6151984;-0.3427297;-0.9291341;-0.33659846;3;0.4273095244496819;0.19359597972907988;0.453057956006026;15.0;30.0
119;Hot Since 82 - Play The Room.wav;1;Hot Since 82 - Play The Room.wav;part_26;0.8897705;0.31551355;0.48977658;4262.94006707406;4563.391384271179;9364.251708984377;71.9674072265625;-135.82578;60.035103;-2.0195625;77.83152;-2.889457;31.107254;3.402272;15.655842;1.1268804;5.776964;3.9204953;4.509673;1.4793682;0.8084177;2.564965;0.43292484;-0.4914038;1.4608492;0.9665051;-0.47512767;3;0.3960538944874276;0.13105066769425575;0.33089099619601353;18.0;30.0
120;Hot Since 82 - Play The Room.wav;1;Hot Since 82 - Play The Room.wav;part_27;0.89624023;0.26346937;0.59586036;4903.525639649915;4517.582192551801;9808.3740234375;84.833984375;-135.85832;51.685383;-12.769191;68.658806;-7.633272;29.036806;3.5996068;17.123005;3.5537713;8.332811;5.776631;6.0708666;2.6437829;1.82613;3.2156036;1.0080401;-0.39342508;1.1334535;0.30499724;-1.0029634;3;0.7194367315549253;0.30980487449686434;0.4306214305006087;16.0;30.0
121;Hot Since 82 - Play The Room.wav;1;Hot Since 82 - Play The Room.wav;part_28;0.9298706;0.114202425;0.68789744;6252.576716660187;4383.089254959783;10922.71728515625;137.545654296875;-162.44266;33.65404;-25.089956;61.54275;-16.938196;23.37752;-4.4283466;11.746188;-2.0206978;4.3099194;2.0945191;3.9064631;-0.67653245;-0.7399698;0.53154063;-1.382003;-3.2408674;-1.3519114;-2.454377;-4.4768753;3;1.0;0.6862550562227728;0.6862550562227728;13.0;30.0
122;Hot Since 82 - Play The Room.wav;1;Hot Since 82 - Play The Room.wav;part_29;0.75697327;0.11020277;0.67329746;5907.450575968708;4374.926384062404;10621.25244140625;128.845703125;-225.44734;34.184383;-25.007738;47.781784;-17.491684;21.535809;-3.2212055;11.79726;-0.52495784;4.470848;1.3874093;4.149044;-0.45104086;0.59567016;1.0058365;-0.6399005;-2.467443;-0.76092136;-1.7572516;-4.2271776;3;0.9554938280524251;0.5899482516875436;0.6174275901813308;14.0;30.0
123;Hot Since 82 - Veins.wav;1;Hot Since 82 - Veins.wav;part_0;0.7268219;0.104560465;0.66119623;5913.698219702972;4389.045866617433;11393.756103515623;152.7928466796875;-195.78485;31.856142;-72.84774;3.3613658;-44.25753;8.285262;-26.824774;4.5374236;-28.56668;-0.23418137;-18.00372;-5.7314463;-11.518601;-13.456803;-8.447369;-7.0164385;-12.167115;1.8520851;-4.2866435;-7.3308973;4;0.9583454425651218;0.9327478971293643;0.973289855308079;10.0;28.0
124;Hot Since 82 - Veins.wav;1;Hot Since 82 - Veins.wav;part_1;0.7261658;0.111834034;0.67901635;6089.035887845131;4416.479145859623;11380.2978515625;147.49609375;-160.25784;38.40844;-69.434875;6.153426;-39.55839;10.216249;-24.34099;2.6154428;-25.93432;-2.6488717;-19.399967;-10.288016;-15.454562;-16.971127;-13.178968;-11.290982;-15.125823;-2.914951;-7.770094;-9.933743;4;1.0;1.0;1.0;9.0;28.0
125;Hot Since 82 - Veins.wav;1;Hot Since 82 - Veins.wav;part_2;0.72254944;0.112703815;0.55524206;5391.216936346247;4452.021954815048;10798.9013671875;122.42919921875;-147.41658;69.68818;-54.785545;18.606308;-40.688957;13.027861;-21.297438;9.120569;-21.08296;6.383683;-13.890187;-6.6945014;-15.802691;-17.73933;-15.967242;-14.311407;-17.515713;-1.6519;-2.9697778;-2.869145;4;0.7106774100417802;0.7323462071297041;1.0304903417243134;7.0;28.0
126;Hot Since 82 - Veins.wav;1;Hot Since 82 - Veins.wav;part_3;0.75930786;0.12852985;0.48678464;5110.617234937075;4478.689684432768;10723.53515625;104.383544921875;-113.96738;79.965225;-63.496048;2.2588823;-36.194935;10.824226;-28.787573;1.7185954;-20.917519;4.826701;-14.651356;-6.9747567;-13.881131;-16.722673;-12.187088;-11.351097;-17.51269;-4.2808013;-3.165536;-1.4846567;4;0.5506580873192857;0.624720046792387;1.1344971792453824;6.0;28.0
127;Hot Since 82 - Veins.wav;1;Hot Since 82 - Veins.wav;part_4;0.7310791;0.15565166;0.53647685;4801.331635858598;4524.544603493652;10115.22216796875;97.532958984375;-62.699997;72.1668;-63.894135;-8.300004;-33.967316;7.3645873;-24.386095;-2.7277083;-20.859957;-2.4255493;-15.342177;-5.9708886;-12.598045;-12.5822315;-12.224021;-12.277799;-20.18668;-5.975229;-4.006237;-0.59285927;4;0.6668137033034108;0.5060911911333291;0.7589693922397537;13.0;28.0
128;Hot Since 82 - Veins.wav;1;Hot Since 82 - Veins.wav;part_5;0.7918091;0.19757532;0.534961;4713.941632317578;4527.026229799722;9724.932861328123;89.744384765625;-27.6358;71.57088;-55.06282;2.2630086;-27.068958;13.131153;-10.258208;1.1642278;-13.494059;-0.7643263;-8.723266;-2.5535069;-10.090161;-7.9065785;-10.988685;-10.261506;-16.708384;-5.2988687;-4.793973;-1.3490882;4;0.6632704016372234;0.4725720872791542;0.7124878271556403;15.0;28.0
133;Hot Since 82 - Veins.wav;1;Hot Since 82 - Veins.wav;part_10;0.8247528;0.21437919;0.43749514;4639.829401832595;4572.64859345492;9907.965087890623;85.1099853515625;-24.664675;94.04354;-31.776659;16.853819;-24.351654;23.24117;-10.026475;9.939561;-3.3218653;6.679268;-1.4008611;4.830927;-1.9905893;0.32061085;-0.5062449;1.988952;-5.4763045;2.1376483;1.6954973;3.6204622;4;0.4354438065688514;0.44414577477391826;1.0199841358949056;8.0;28.0
134;Hot Since 82 - Veins.wav;1;Hot Since 82 - Veins.wav;part_11;0.86177826;0.2243088;0.45685768;4513.97524414343;4458.261752955789;9469.22607421875;78.1513671875;-28.077065;84.965065;-38.153233;16.300905;-28.497818;20.525038;-6.3660097;7.204951;-6.637307;3.0971165;-3.2866402;0.53339326;-6.3040323;-3.0694525;-4.5568066;-3.0789175;-8.183702;-1.1142749;-2.5855515;-1.3038931;4;0.48070377308507717;0.39587345058202483;0.8235289023037506;12.0;28.0
136;Hot Since 82 - Veins.wav;1;Hot Since 82 - Veins.wav;part_13;0.94403076;0.29468298;0.4919284;4582.702314299479;4567.512976797472;9638.800048828123;61.75048828125;-32.264885;101.247574;-31.171898;24.419287;-23.032284;34.332714;5.4631476;23.381731;7.682206;13.141362;4.574762;8.012784;2.1179907;4.277731;4.4332194;5.534308;1.2415204;5.6161113;4.099475;2.8946285;4;0.5626816340940115;0.4222342436797441;0.750396348655656;14.0;28.0
137;Hot Since 82 - Veins.wav;1;Hot Since 82 - Veins.wav;part_14;0.77693176;0.18028027;0.3323748;4378.373874696868;4354.796361212456;9541.900634765623;81.0943603515625;-60.037838;110.5583;-32.542736;23.597553;-29.429914;28.173433;-10.024275;13.692625;-9.41025;11.305608;-2.7836583;5.826406;3.0425882;2.039929;3.3710446;3.3901515;-1.4096617;5.12528;1.6705682;1.9548211;4;0.18972485293083308;0.34386250881436403;1.8124273309608208;5.0;28.0
138;Hot Since 82 - Veins.wav;1;Hot Since 82 - Veins.wav;part_15;0.7800369;0.18037978;0.32130075;4603.572418005486;4379.213496009904;9749.15771484375;88.5220947265625;-53.18508;106.42144;-36.078934;23.535557;-32.839043;24.402452;-13.56378;8.645356;-12.068165;9.147666;-4.033768;2.9405437;-1.0496875;-0.25238666;0.6179094;1.1609503;-4.243492;2.7903016;0.08043534;0.7273246;4;0.1638392443175514;0.4302391314841103;2.6259833733743645;3.0;28.0
139;Hot Since 82 - Veins.wav;1;Hot Since 82 - Veins.wav;part_16;0.7714386;0.2069185;0.3049611;4127.961178461361;4227.0381482424345;8933.587646484375;64.9063720703125;-52.606647;122.71838;-30.221695;29.092512;-24.121523;28.99221;-9.43319;13.432063;-7.8584013;10.841456;-1.3196714;5.485192;-1.284633;-2.3148851;0.23942718;2.2539225;-4.8564525;0.84993994;-0.10660509;1.6817477;4;0.12564528774538414;0.24781480505632397;1.9723366431259417;4.0;28.0
140;Hot Since 82 - Veins.wav;1;Hot Since 82 - Veins.wav;part_17;0.7328949;0.20061591;0.26508924;3733.156598496683;4040.1421749683886;8376.416015625;58.04541015625;-61.67377;131.48256;-36.174274;30.276583;-23.181248;27.208286;-11.966124;13.977917;-5.308663;10.216233;-1.7818668;4.7580643;-1.3723098;-4.6083217;-0.47641116;4.25452;-2.7931106;0.38990447;0.93545604;2.5644097;4;0.03244475472958954;0.09638449058416225;2.9707264359825727;2.0;28.0
141;Hot Since 82 - Veins.wav;1;Hot Since 82 - Veins.wav;part_18;0.7134552;0.20567265;0.25120914;3786.206488591644;4143.288965136164;8171.8505859375;57.9736328125;-48.798443;121.83958;-33.4881;21.767408;-14.598267;20.036186;-11.431741;11.664666;-2.7479942;9.075569;-2.3968022;5.739827;-3.7310286;-4.7578435;-5.2134314;4.9112363;-1.6184107;4.135227;1.5325258;4.777061;4;0.0;0.11673218143544946;inf;1.0;28.0
142;Hot Since 82 - Veins.wav;1;Hot Since 82 - Veins.wav;part_19;0.78733826;0.22472174;0.31419322;3840.8887958626974;4211.547890216101;8134.16748046875;57.9725341796875;-69.19461;114.50275;-43.19364;-1.9892467;-18.57824;13.955737;-6.1756926;6.777781;-0.9921664;6.4528427;-0.055407036;3.3593423;-4.240579;-3.9796615;-7.283856;-2.5220857;-5.1026964;0.648322;0.68767416;3.0478659;4;0.14722538219961273;0.13770599837257783;0.9353414222139479;11.0;28.0
145;Hot Since 82 - Veins.wav;1;Hot Since 82 - Veins.wav;part_22;0.95706177;0.35165787;0.47332084;4437.8666401888895;4520.642364426132;9684.55810546875;47.9857177734375;-67.50424;90.93438;-15.671681;46.76324;-17.612123;39.95509;4.296504;21.598503;6.5237827;13.343091;8.591535;10.36747;5.6685295;8.071164;7.176558;5.2694654;2.7790668;6.5272536;4.081891;0.35062563;4;0.5191864344689282;0.3666814137725622;0.7062615458118389;16.0;28.0
151;Hot Since 82 ft Alex Mills - The Core.wav;1;Hot Since 82 ft Alex Mills - The Core.wav;part_0;0.21469116;0.04284247;0.31975573;3540.5252474552944;4518.782812591895;7229.77294921875;27.994140625;-406.34158;118.22804;60.93979;38.371418;21.19597;13.664135;4.9233646;0.6447433;-4.7214437;-2.4406579;-6.745029;-8.127892;-10.797615;-10.117252;-9.29515;-8.115773;-8.45319;-7.899966;-8.471;-8.828933;5;0.33063358200363585;0.19342569933176113;0.5850152853790699;10.0;26.0
152;Hot Since 82 ft Alex Mills - The Core.wav;1;Hot Since 82 ft Alex Mills - The Core.wav;part_1;0.21296692;0.045443945;0.35019794;3609.355459660837;4341.1395580903045;7485.479736328125;30.6376953125;-364.41507;137.24634;34.69976;16.682941;23.956724;24.941574;6.3268075;-4.8424087;-12.069659;-5.881497;-3.3552926;-4.4327064;-13.974997;-15.986056;-8.308016;-3.7742746;-8.472284;-9.017519;-7.0750084;-9.526946;5;0.44844045892586426;0.21679577341819653;0.48344383095468424;14.0;26.0
153;Hot Since 82 ft Alex Mills - The Core.wav;1;Hot Since 82 ft Alex Mills - The Core.wav;part_2;0.2155304;0.051996488;0.35141593;3880.3993530873167;4217.595500763837;8774.7802734375;37.434814453125;-299.9308;147.43237;-2.4899757;0.8420147;18.754978;31.106731;3.1023169;-2.2127862;-7.511458;-6.922684;-7.7967205;-9.643369;-14.792122;-12.154631;-9.691622;-10.453209;-9.724938;-7.7731776;-7.3883476;-5.4775;5;0.45315390115041054;0.30882390564503087;0.6814989451950592;7.0;26.0
154;Hot Since 82 ft Alex Mills - The Core.wav;1;Hot Since 82 ft Alex Mills - The Core.wav;part_3;0.32507324;0.053946067;0.35220617;4365.164145839572;5085.531518967015;9735.699462890623;51.6839599609375;-228.01491;129.32582;2.32557;-2.2556205;2.1091287;10.73677;-4.1730843;-4.308529;-3.79518;-2.3846276;-5.873668;-8.139954;-10.920066;-7.3760705;-8.093537;-9.7135515;-8.161161;-5.9715323;-6.0505733;-5.5281534;5;0.45621201376506704;0.47341716720994925;1.0377130652542226;5.0;26.0
155;Hot Since 82 ft Alex Mills - The Core.wav;1;Hot Since 82 ft Alex Mills - The Core.wav;part_4;0.8972168;0.24994357;0.439605;4353.941102195255;5131.302391208848;10467.828369140623;28.7830810546875;-195.97508;80.89823;34.563972;64.14256;12.155329;30.818506;12.547203;20.83143;7.807527;11.833178;6.2590194;9.280963;4.9407997;4.7915807;3.3819687;2.4423573;1.3447351;2.2520957;2.3824317;4.259178;5;0.7944326360180763;0.46960658239495917;0.5911219669281988;8.0;26.0
156;Hot Since 82 ft Alex Mills - The Core.wav;1;Hot Since 82 ft Alex Mills - The Core.wav;part_5;0.8918762;0.24408752;0.46604246;4342.615907726408;4996.517987940384;9996.78955078125;32.564697265625;-179.43912;90.937195;18.2523;50.334476;8.602483;30.76043;8.909806;15.178501;4.6945395;9.976681;3.8870988;5.1277103;2.6965559;5.3706493;3.961265;2.4857898;0.12325714;1.6479236;3.272099;5.4010806;5;0.8967417192402319;0.46576131408473137;0.5193929356597232;12.0;26.0
157;Hot Since 82 ft Alex Mills - The Core.wav;1;Hot Since 82 ft Alex Mills - The Core.wav;part_6;0.8986969;0.2574123;0.46178263;4244.903232336082;4979.771489475769;10047.930908203123;33.3353271484375;-148.02713;96.42814;18.12495;58.4033;6.6707964;30.35054;5.450867;17.203901;4.603526;6.647476;6.2172823;8.040323;3.572906;6.062654;4.4723825;3.3185809;3.622408;1.8073481;0.09976439;3.290446;5;0.8802568034433954;0.432584713433893;0.4914301278237268;13.0;26.0
